id,property_type,room_type,accommodates,bathrooms,bed_type,cancellation_policy,cleaning_fee,city,host_has_profile_pic,host_identity_verified,host_response_rate,instant_bookable,last_review,latitude,longitude,number_of_reviews,review_scores_rating,zipcode,bedrooms,beds,price
17424914,Townhouse,Private room,3,1,Real Bed,flexible,TRUE,Chicago,t,f,100%,f,3/12/17,41.94360792,-87.66224046,6,100,60657,1,2,150
9795627,House,Private room,2,1,Real Bed,flexible,TRUE,NYC,t,f,100%,t,10/1/17,40.66961373,-73.82020503,8,100,11420,1,1,65
3185161,Apartment,Private room,1,2,Real Bed,flexible,TRUE,LA,t,t,,f,,34.11336934,-118.3219635,0,NA,90068,1,1,90
11422779,House,Private room,2,3,Real Bed,strict,TRUE,SF,t,t,100%,f,9/25/17,37.73446387,-122.4645464,77,90,94127,1,1,39
10573225,Apartment,Entire home/apt,3,1,Real Bed,moderate,FALSE,LA,t,t,91%,f,3/26/17,34.05545933,-118.2773239,58,95,90057,0,1,125
17962960,House,Private room,1,1,Real Bed,flexible,TRUE,LA,t,t,100%,f,5/1/17,33.9951677,-118.4510413,83,95,90291,1,1,55
1984254,Apartment,Private room,1,1,Real Bed,strict,TRUE,NYC,t,f,100%,f,4/1/17,40.68939486,-73.92331464,14,93,11221,3,3,45
16506754,Apartment,Entire home/apt,3,1,Real Bed,moderate,TRUE,LA,t,t,,f,7/19/16,34.08050362,-118.3656485,13,93,90048,1,1,116
4531156,Apartment,Entire home/apt,2,1,Real Bed,strict,TRUE,NYC,t,t,100%,t,10/1/17,40.72746405,-73.98781109,6,87,10003,1,1,80
1056644,Townhouse,Private room,1,2,Real Bed,flexible,TRUE,NYC,t,f,85%,f,9/24/17,40.69980307,-73.9261258,3,90,11221,1,1,60
18162689,Condominium,Private room,8,2,Real Bed,moderate,TRUE,Chicago,t,t,100%,t,4/17/17,41.88479379,-87.69872128,61,95,60612,3,3,165
3380344,House,Entire home/apt,2,1,Real Bed,moderate,TRUE,DC,t,f,100%,t,5/7/17,38.90537506,-77.01725845,27,96,20001,1,1,100
3485758,House,Private room,2,1,Real Bed,flexible,FALSE,DC,t,f,100%,f,3/28/17,38.93502889,-77.03029805,2,80,20010,1,1,55
3630011,Apartment,Entire home/apt,2,1,Real Bed,strict,TRUE,NYC,t,t,100%,f,9/29/17,40.73849481,-74.00589427,81,99,10014,0,1,225
17210698,Apartment,Private room,2,1,Real Bed,strict,TRUE,NYC,t,t,100%,f,8/1/17,40.80181751,-73.94014372,3,100,10035,1,1,95
1291440,Apartment,Entire home/apt,2,1,Real Bed,strict,FALSE,NYC,t,t,,f,,40.77481187,-73.95562135,0,NA,10075,1,1,250
4090976,Apartment,Private room,2,1,Real Bed,flexible,FALSE,NYC,t,f,,f,,40.79152766,-73.96784375,0,NA,10025,1,1,300
3320635,Apartment,Entire home/apt,2,1,Real Bed,moderate,TRUE,NYC,t,t,100%,t,8/24/17,40.80094113,-73.93691685,17,93,10035,2,2,83
4181776,Apartment,Private room,2,1,Futon,strict,TRUE,NYC,t,t,100%,f,9/17/17,40.7945482,-73.97491466,43,88,10025,1,1,99
12036459,Apartment,Entire home/apt,6,1,Real Bed,strict,TRUE,NYC,t,t,96%,f,9/27/17,40.76234758,-73.99135276,45,98,10036,2,5,300
13743350,Apartment,Private room,2,1,Real Bed,moderate,TRUE,NYC,t,t,,f,1/2/16,40.83685944,-73.94393321,13,94,10032,1,1,45
15945555,Apartment,Private room,2,1,Real Bed,strict,TRUE,NYC,t,t,100%,f,9/13/17,40.7461987,-74.00145132,201,92,10011,1,1,97
15930655,Apartment,Entire home/apt,6,2,Real Bed,strict,TRUE,NYC,t,f,80%,f,9/23/17,40.73114655,-73.98992321,15,87,10003,2,3,329
18691766,House,Shared room,2,2,Real Bed,flexible,FALSE,LA,t,t,78%,f,5/22/16,34.24718057,-118.5613403,24,95,91324,1,2,35
15649324,Loft,Entire home/apt,3,1,Real Bed,strict,TRUE,LA,t,t,100%,f,3/29/17,34.04385371,-118.2526855,2,100,90014,1,1,219
9758735,Apartment,Entire home/apt,7,2.5,Real Bed,strict,TRUE,LA,t,t,100%,f,4/20/17,33.96844737,-118.4579487,42,96,90292,3,4,486
14035390,Apartment,Private room,1,1,Real Bed,flexible,FALSE,LA,t,f,,t,,33.77681872,-118.155748,0,NA,90804,1,1,100
10244876,Apartment,Entire home/apt,4,1,Real Bed,strict,FALSE,NYC,t,t,100%,t,6/3/17,40.74911614,-73.99373581,26,94,10018,1,2,485
13315905,Apartment,Entire home/apt,4,1,Real Bed,flexible,TRUE,LA,t,f,80%,t,4/9/17,34.13821433,-118.3391944,4,85,90068,1,1,145
16208177,House,Private room,2,1,Real Bed,flexible,FALSE,NYC,t,t,,f,6/27/16,40.67830096,-73.99419036,5,96,11231,1,1,90
234060,Apartment,Private room,2,1,Real Bed,flexible,TRUE,LA,t,t,100%,t,,34.0510445,-118.4196762,0,NA,90064,1,1,59
7886156,House,Entire home/apt,6,2,Real Bed,moderate,TRUE,LA,t,f,100%,f,4/23/17,34.14364541,-118.463654,26,100,91403,2,3,138
8901554,Apartment,Entire home/apt,8,1.5,Real Bed,strict,TRUE,NYC,t,t,100%,f,8/23/17,40.75643574,-73.96589312,30,84,10022,3,5,400
10018550,Apartment,Entire home/apt,2,1,Real Bed,flexible,FALSE,NYC,t,f,100%,f,9/28/17,40.76644172,-73.95485775,3,87,10021,2,2,130
6764572,Apartment,Private room,3,1,Real Bed,strict,TRUE,NYC,t,t,100%,t,9/15/17,40.80935554,-73.95257217,12,97,10027,1,2,115
10835542,In-law,Entire home/apt,4,1,Real Bed,strict,TRUE,Boston,t,f,100%,f,10/1/17,42.27398688,-71.11820874,1,100,2136,1,2,59
18433508,Apartment,Private room,1,1,Real Bed,flexible,TRUE,NYC,t,f,,f,,40.71256031,-73.95791371,0,NA,11211,1,1,72
19159503,Apartment,Entire home/apt,4,1,Real Bed,moderate,TRUE,NYC,t,t,100%,f,7/30/17,40.6838602,-73.99924427,7,91,11201,2,3,175
14300866,Apartment,Shared room,2,1,Futon,strict,TRUE,NYC,t,t,100%,f,9/23/17,40.73764854,-73.98365868,32,97,10010,1,1,65
13849458,House,Entire home/apt,2,2,Real Bed,flexible,TRUE,LA,t,t,100%,t,8/21/16,34.07237119,-118.6628524,5,95,90265,1,1,445
4729888,Apartment,Private room,2,1,Real Bed,moderate,TRUE,NYC,t,t,100%,f,9/22/17,40.68114953,-73.90998666,2,100,11233,1,1,60
17671768,House,Private room,2,1,Real Bed,flexible,TRUE,Chicago,t,t,100%,f,6/29/16,41.90695192,-87.68394075,4,95,60622,1,1,75
15929281,Apartment,Shared room,1,1,Airbed,moderate,TRUE,NYC,t,t,100%,f,1/2/17,40.71979406,-73.99262468,5,100,10002,1,1,65
12594801,Townhouse,Private room,3,1,Real Bed,strict,TRUE,LA,t,t,100%,f,4/3/17,33.99250165,-118.4160589,30,98,90230,1,2,73
3605045,House,Entire home/apt,11,2,Real Bed,strict,TRUE,NYC,t,t,100%,f,,40.68856298,-73.93051843,0,NA,11221,6,6,600
19193944,Apartment,Private room,2,1,Real Bed,strict,TRUE,NYC,t,t,80%,t,9/17/17,40.66181948,-73.93747893,7,83,11203,1,1,60
2249282,House,Entire home/apt,12,4.5,Real Bed,strict,TRUE,LA,t,t,80%,f,1/17/17,33.85454356,-118.398676,5,100,90254,5,6,1000
13504999,Apartment,Private room,1,1,Real Bed,flexible,FALSE,NYC,t,f,,t,1/1/17,40.84011619,-73.86521178,1,100,10460,1,1,40
12884764,Apartment,Entire home/apt,5,2,Real Bed,moderate,TRUE,NYC,t,f,100%,t,9/26/17,40.68619768,-73.95635508,1,100,11238,2,3,300
8645642,Apartment,Private room,3,1,Real Bed,strict,FALSE,Boston,t,f,94%,t,9/6/17,42.38173284,-71.07992469,9,84,2143,1,1,75
12525036,Apartment,Entire home/apt,1,1,Real Bed,strict,FALSE,NYC,t,t,,f,6/17/17,40.72600147,-74.00203525,5,100,10012,1,1,150
18325068,Apartment,Shared room,2,1,Pull-out Sofa,strict,TRUE,NYC,t,t,100%,f,9/28/17,40.82523502,-73.93831488,19,88,10039,1,1,50
15397491,Apartment,Private room,2,1,Real Bed,moderate,TRUE,NYC,t,t,80%,f,12/12/14,40.6966967,-73.97621561,12,100,11205,1,1,80
15955511,Apartment,Entire home/apt,3,1,Real Bed,strict,TRUE,LA,t,t,98%,f,3/17/17,34.0649081,-118.45299,40,91,90024,1,1,112
1295312,Apartment,Entire home/apt,2,1,Real Bed,moderate,FALSE,Chicago,t,t,100%,f,4/23/17,41.94802208,-87.6439677,15,97,60613,1,1,189
14637846,Apartment,Entire home/apt,3,2,Real Bed,strict,TRUE,LA,t,t,100%,f,,34.10074603,-118.3262147,0,NA,90028,2,2,250
16894722,Townhouse,Private room,2,2,Real Bed,moderate,FALSE,LA,t,t,100%,f,4/16/17,34.19378236,-118.322749,11,93,91504,1,1,103
14746104,Apartment,Entire home/apt,5,2,Real Bed,strict,TRUE,NYC,t,t,100%,f,9/15/17,40.71952374,-73.98437002,84,90,10002,2,3,299
1494503,Condominium,Private room,2,1.5,Real Bed,strict,TRUE,NYC,t,t,100%,f,9/21/17,40.79358201,-73.93989196,2,90,10029,1,2,84
21173707,Dorm,Shared room,1,NA,Real Bed,strict,FALSE,SF,t,f,100%,f,9/22/17,37.79418392,-122.4058186,6,100,94108,1,1,29
13577929,Apartment,Entire home/apt,7,2,Real Bed,flexible,TRUE,NYC,t,f,100%,t,9/19/17,40.75558373,-73.81019113,3,100,11355,2,5,156
7361909,Apartment,Private room,2,1,Real Bed,strict,TRUE,LA,t,t,,f,8/21/16,34.06041169,-118.2454067,17,99,90012,1,1,111
5297292,Apartment,Entire home/apt,2,1,Real Bed,flexible,TRUE,NYC,t,f,100%,t,,40.72883567,-74.00434208,0,NA,10014,1,1,250
13893772,Apartment,Private room,2,1,Real Bed,flexible,TRUE,NYC,t,t,80%,f,1/2/17,40.6700583,-73.95529836,10,84,11225,1,1,70
13828725,Townhouse,Entire home/apt,9,3.5,Real Bed,strict,TRUE,DC,t,f,80%,f,4/30/17,38.88188229,-77.02028876,29,99,20024,4,4,385
10905721,Apartment,Entire home/apt,3,1,Real Bed,strict,TRUE,NYC,t,t,100%,f,9/23/17,40.71623617,-73.96271558,25,95,11211,1,2,220
15644082,Apartment,Entire home/apt,2,1,Real Bed,moderate,TRUE,NYC,t,f,100%,f,,40.73251427,-74.00288989,0,NA,10014,1,1,260
15755522,Apartment,Private room,2,1,Real Bed,moderate,TRUE,SF,t,t,100%,f,8/23/17,37.77618998,-122.4140652,15,100,94103,1,1,150
7819704,Condominium,Entire home/apt,8,3,Real Bed,moderate,TRUE,DC,t,t,100%,t,5/4/17,38.90561154,-77.01153476,47,97,20001,3,4,295
8830952,Apartment,Entire home/apt,2,1,Real Bed,strict,TRUE,LA,t,t,100%,t,4/18/17,34.08504367,-118.3494652,65,94,90046,1,1,105
16164856,Apartment,Entire home/apt,4,1,Real Bed,moderate,TRUE,NYC,t,t,100%,f,9/4/17,40.6829909,-73.97847925,12,96,11217,1,1,150
16604447,Apartment,Entire home/apt,2,1,Real Bed,strict,FALSE,LA,t,t,,f,,34.08826833,-118.1726452,0,NA,90032,1,2,174
17766314,House,Private room,2,1.5,Real Bed,moderate,TRUE,LA,t,f,100%,t,4/23/17,34.08339948,-118.2579497,29,98,90026,1,1,70
16642752,Apartment,Entire home/apt,4,1,Real Bed,strict,TRUE,NYC,t,t,100%,t,9/18/17,40.74765301,-73.98729968,10,94,10001,1,2,169
308582,Apartment,Private room,1,1,Real Bed,strict,FALSE,LA,t,t,0%,f,,34.0672889,-118.3182619,0,NA,90020,1,1,60
1026531,Apartment,Entire home/apt,2,1,Real Bed,flexible,TRUE,NYC,t,f,100%,f,9/18/17,40.71118621,-73.96727337,6,100,11249,1,1,200
3703316,Apartment,Entire home/apt,2,1,Real Bed,strict,TRUE,LA,t,t,100%,f,5/1/17,34.04508473,-118.4659631,18,93,90025,1,1,149
7348510,Apartment,Private room,2,1,Real Bed,moderate,FALSE,DC,t,t,,f,4/10/16,38.90481354,-77.02584423,1,60,20001,1,1,120
9805128,Apartment,Entire home/apt,2,1,Real Bed,moderate,TRUE,SF,t,f,100%,t,9/29/17,37.73031526,-122.4293245,18,100,94112,1,1,150
15805390,Apartment,Entire home/apt,5,1,Real Bed,moderate,TRUE,NYC,t,f,,f,7/12/15,40.72579283,-73.84585663,2,100,11375,1,3,110
20390763,House,Private room,2,1,Real Bed,strict,FALSE,NYC,t,t,100%,f,9/5/17,40.67221069,-73.76577166,60,93,11434,1,1,58
294263,Apartment,Entire home/apt,4,1,Real Bed,strict,FALSE,NYC,t,t,100%,f,4/12/17,40.66155401,-73.94673854,1,100,11225,2,2,119
534897,Apartment,Private room,4,1.5,Real Bed,flexible,TRUE,LA,t,t,100%,t,4/27/17,33.87841455,-118.2918548,142,93,90247,1,2,42
12834648,Apartment,Entire home/apt,4,1,Real Bed,strict,TRUE,LA,t,t,100%,f,4/25/17,34.04615123,-118.2336307,8,100,90012,1,1,145
9370343,Apartment,Entire home/apt,4,1,Real Bed,flexible,FALSE,NYC,t,f,74%,t,9/17/17,40.76284197,-73.99213333,2,100,10036,0,2,125
4764999,Condominium,Entire home/apt,7,2,Real Bed,moderate,TRUE,LA,t,t,100%,t,4/1/17,34.42158058,-118.4515066,11,95,91387,3,4,225
13561897,Apartment,Entire home/apt,2,1,Real Bed,flexible,FALSE,Chicago,t,f,100%,t,,41.96923649,-87.67813086,0,NA,60625,1,1,80
476996,Apartment,Private room,3,1,Real Bed,flexible,FALSE,SF,t,f,,f,,37.71773644,-122.3927444,0,NA,94124,1,1,180
17045574,Apartment,Private room,2,1,Real Bed,strict,TRUE,SF,t,t,100%,t,9/19/17,37.77223669,-122.4380674,34,99,94117,1,1,150
17529380,Bungalow,Entire home/apt,3,1,Real Bed,strict,TRUE,LA,t,t,100%,t,1/24/17,34.04548084,-118.3583693,3,87,90019,1,1,89
13885000,House,Private room,5,1,Real Bed,moderate,TRUE,LA,t,f,100%,t,,33.98538395,-117.8595041,0,NA,91789,1,2,78
18892793,Apartment,Entire home/apt,3,1,Real Bed,strict,TRUE,LA,t,f,,t,,34.04461322,-118.2533106,0,NA,90014,0,1,199
11982313,Apartment,Shared room,2,1,Real Bed,flexible,TRUE,LA,t,t,100%,t,,34.08295447,-118.3101626,0,NA,90004,1,1,75
8719904,House,Private room,3,1,Real Bed,flexible,TRUE,NYC,t,f,100%,t,10/1/17,40.5843971,-73.93587996,5,96,11235,1,1,59
18993351,Apartment,Private room,1,1,Real Bed,flexible,FALSE,NYC,t,t,,t,,40.70515349,-73.92499579,0,NA,11237,1,1,75
